[QUOTE_DATETIME],[QUOTE_DATE],[QUOTE_TIME],[SYMBOL],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRY_TYPE],[DTE],[STRIKE],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[P_LAST],[P_SIZE],[P_BID],[P_ASK]
2023-10-02 10:47:00,2023-10-02,10:47:00,SPX,4317.85,2023-10-21,Monthly,18.55,4475.0,157.15,0.036,0.45786,2e-05,186.02211,-3.71921,0.0,2.70896,16,2133.62,8 x 5,1921.95,2368.6,-0.54214,2e-05,186.02211,-3.82105,-29.05893,2.95593,17,1533.08,5 x 1,1391.55,1689.0
2023-10-02 10:47:00,2023-10-02,10:47:00,SPX,4317.85,2023-10-21,Monthly,18.55,4500.0,182.15,0.042,0.4512,1e-05,186.02211,-4.8838,0.0,3.55722,19,2130.63,6 x 16,1918.11,2366.7,-0.5488,1e-05,186.02211,-4.98621,-33.84232,3.88901,16,1550.85,1 x 13,1408.54,1707.55
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4250.0,-69.44,-0.016,0.60579,0.00028,32.32371,-5.44729,2.45921,0.68892,113,2169.53,5 x 7,2036.47,2311.28,-0.39421,0.00028,32.32371,-5.56309,-0.0,0.73714,116,2076.78,5 x 13,1911.45,2256.41
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4255.0,-64.44,-0.015,0.59838,0.00032,32.32371,-4.91802,2.2896,0.62199,110,2168.35,2 x 16,2033.95,2311.64,-0.40162,0.00032,32.32371,-5.03396,-0.0,0.66351,146,2080.58,7 x 12,1916.25,2259.0
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4260.0,-59.44,-0.014,0.59092,0.00036,32.32371,-4.42829,2.11853,0.56005,113,2167.25,1 x 12,2031.49,2312.07,-0.40908,0.00036,32.32371,-4.54436,-0.0,0.59538,130,2084.44,1 x 14,1921.13,2261.64
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4265.0,-54.44,-0.013,0.58342,0.00041,32.32371,-3.97809,1.94607,0.50311,110,2166.21,7 x 13,2029.1,2312.59,-0.41658,0.00041,32.32371,-4.0943,-0.0,0.53275,120,2088.38,6 x 2,1926.09,2264.34
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4270.0,-49.44,-0.011,0.57588,0.00046,32.32371,-3.56742,1.7723,0.45117,139,2165.25,8 x 7,2026.76,2313.2,-0.42412,0.00046,32.32371,-3.68377,-0.0,0.47561,135,2092.39,9 x 9,1931.13,2267.11
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4275.0,-44.44,-0.01,0.56831,0.00052,32.32371,-3.19629,1.59728,0.40424,132,2164.36,6 x 17,2024.49,2313.88,-0.43169,0.00052,32.32371,-3.31277,-0.0,0.42398,100,2096.47,6 x 2,1936.25,2269.95
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4280.0,-39.44,-0.009,0.5607,0.00059,32.32371,-2.86469,1.4211,0.3623,103,2163.54,5 x 16,2022.29,2314.65,-0.4393,0.00059,32.32371,-2.98131,-0.0,0.37785,132,2100.62,8 x 15,1941.45,2272.85
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4285.0,-34.44,-0.008,0.55307,0.00066,32.32371,-2.57263,1.24384,0.32536,111,2162.79,5 x 5,2020.15,2315.51,-0.44693,0.00066,32.32371,-2.68938,-0.0,0.33722,120,2104.85,4 x 11,1946.73,2275.82
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4290.0,-29.44,-0.007,0.54541,0.00074,32.32371,-2.3201,1.06556,0.29343,119,2162.12,7 x 20,2018.08,2316.45,-0.45459,0.00074,32.32371,-2.43699,-0.0,0.30209,106,2109.16,5 x 7,1952.1,2278.85
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4295.0,-24.44,-0.006,0.53773,0.00083,32.32371,-2.10711,0.88636,0.26649,116,2161.53,10 x 20,2016.08,2317.47,-0.46227,0.00083,32.32371,-2.22414,-0.0,0.27246,105,2113.53,8 x 18,1957.54,2281.96
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4300.0,-19.44,-0.004,0.53003,0.00091,32.32371,-1.93366,0.70632,0.24455,125,2161.01,6 x 10,2014.15,2318.58,-0.46997,0.00091,32.32371,-2.05082,-0.0,0.24833,123,2117.99,9 x 8,1963.06,2285.14
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4305.0,-14.44,-0.003,0.52232,0.00099,32.32371,-1.79973,0.52552,0.22761,115,2160.57,2 x 8,2012.29,2319.77,-0.47768,0.00099,32.32371,-1.91703,-0.0,0.2297,114,2122.52,1 x 16,1968.67,2288.39
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4310.0,-9.44,-0.002,0.51459,0.00105,32.32371,-1.70535,0.34405,0.21568,136,2160.2,3 x 11,2010.5,2321.04,-0.48541,0.00105,32.32371,-1.82278,-0.0,0.21657,151,2127.12,9 x 7,1974.36,2291.71
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4315.0,-4.44,-0.001,0.50686,0.0011,32.32371,-1.65049,0.16199,0.20874,129,2159.91,1 x 16,2008.79,2322.4,-0.49314,0.0011,32.32371,-1.76806,-0.0,0.20894,126,2131.81,4 x 19,1980.12,2295.11
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4320.0,0.56,0.0,0.49913,0.00112,32.32371,-1.63518,0.0,0.2068,132,2159.7,2 x 5,2007.15,2323.84,-0.50087,0.00112,32.32371,-1.75288,-0.02057,0.2068,118,2136.57,9 x 11,1985.97,2298.58
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4325.0,5.56,0.001,0.4914,0.00112,32.32371,-1.65939,0.0,0.20986,120,2159.56,9 x 3,2005.58,2325.37,-0.5086,0.00112,32.32371,-1.77724,-0.20354,0.21017,121,2141.4,10 x 11,1991.9,2302.13
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4330.0,10.56,0.002,0.48367,0.00109,32.32371,-1.72315,0.0,0.21793,147,2159.5,3 x 17,2004.09,2326.97,-0.51633,0.00109,32.32371,-1.84112,-0.38684,0.21904,108,2146.32,5 x 13,1997.91,2305.75
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4335.0,15.56,0.004,0.47595,0.00104,32.32371,-1.82643,0.0,0.23099,111,2159.52,8 x 16,2002.67,2328.66,-0.52405,0.00104,32.32371,-1.94455,-0.57038,0.23341,116,2151.31,8 x 12,2003.99,2309.45
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4340.0,20.56,0.005,0.46824,0.00097,32.32371,-1.96925,0.0,0.24905,110,2159.62,3 x 13,2001.32,2330.43,-0.53176,0.00097,32.32371,-2.08751,-0.75407,0.25328,147,2156.37,9 x 11,2010.15,2313.23
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4345.0,25.56,0.006,0.46054,0.0009,32.32371,-2.15161,0.0,0.27212,101,2159.79,6 x 9,2000.06,2332.27,-0.53946,0.0009,32.32371,-2.27,-0.93781,0.27865,106,2161.52,8 x 16,2016.4,2317.08
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-03,Daily,0.55,4350.0,30.56,0.007,0.45286,0.00082,32.32371,-2.3735,0.0,0.30018,144,2160.03,5 x 18,1998.87,2334.2,-0.54714,0.00082,32.32371,-2.49203,-1.12154,0.30952,147,2166.74,8 x 10,2022.71,2321.02
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4200.0,-119.44,-0.028,0.57276,5e-05,81.49898,-5.15476,10.46946,1.64372,75,2179.07,4 x 18,2029.6,2339.53,-0.42724,5e-05,81.49898,-5.26582,-0.0,1.78638,103,1913.14,4 x 14,1758.09,2081.87
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4210.0,-109.44,-0.025,0.56674,6e-05,81.49898,-4.437,9.62668,1.41485,89,2176.82,2 x 19,2026.38,2338.44,-0.43326,6e-05,81.49898,-4.54832,-0.0,1.53462,82,1920.55,3 x 20,1765.88,2088.77
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4220.0,-99.44,-0.023,0.5607,7e-05,81.49898,-3.78197,8.77693,1.20598,98,2174.69,9 x 7,2023.26,2337.46,-0.4393,7e-05,81.49898,-3.89355,-0.0,1.30485,99,1928.07,8 x 1,1773.77,2095.79
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4230.0,-89.44,-0.021,0.55465,8e-05,81.49898,-3.18965,7.92043,1.0171,106,2172.67,4 x 13,2020.24,2336.6,-0.44535,8e-05,81.49898,-3.3015,-0.0,1.09709,77,1935.7,5 x 9,1781.79,2102.91
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4240.0,-79.44,-0.018,0.54858,0.0001,81.49898,-2.66006,7.05743,0.84823,86,2170.76,4 x 4,2017.33,2335.87,-0.45142,0.0001,81.49898,-2.77217,-0.0,0.91133,101,1943.45,1 x 9,1789.92,2110.14
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4250.0,-69.44,-0.016,0.5425,0.00012,81.49898,-2.19319,6.18815,0.69935,101,2168.97,1 x 3,2014.52,2335.26,-0.4575,0.00012,81.49898,-2.30556,-0.0,0.74757,98,1951.3,10 x 11,1798.16,2117.49
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4260.0,-59.44,-0.014,0.5364,0.00015,81.49898,-1.78903,5.31285,0.57048,86,2167.29,3 x 15,2011.82,2334.77,-0.4636,0.00015,81.49898,-1.90167,-0.0,0.60581,99,1959.28,4 x 2,1806.52,2124.95
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4270.0,-49.44,-0.011,0.53029,0.00019,81.49898,-1.4476,4.43178,0.4616,89,2165.73,4 x 9,2009.23,2334.41,-0.46971,0.00019,81.49898,-1.56051,-0.0,0.48604,111,1967.36,3 x 18,1815.0,2132.52
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4280.0,-39.44,-0.009,0.52418,0.00024,81.49898,-1.16889,3.54519,0.37273,87,2164.28,3 x 4,2006.75,2334.17,-0.47582,0.00024,81.49898,-1.28206,-0.0,0.38828,87,1975.57,7 x 2,1823.6,2140.2
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4290.0,-29.44,-0.007,0.51805,0.0003,81.49898,-0.9529,2.65335,0.30385,108,2162.95,2 x 2,2004.38,2334.07,-0.48195,0.0003,81.49898,-1.06633,-0.0,0.31252,85,1983.89,7 x 9,1832.32,2148.0
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4300.0,-19.44,-0.004,0.51192,0.00036,81.49898,-0.79962,1.7565,0.25498,80,2161.74,4 x 11,2002.12,2334.08,-0.48808,0.00036,81.49898,-0.91332,-0.0,0.25876,89,1992.33,1 x 5,1841.15,2155.92
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4310.0,-9.44,-0.002,0.50579,0.0004,81.49898,-0.70907,0.85493,0.22611,93,2160.64,7 x 16,1999.97,2334.22,-0.49421,0.0004,81.49898,-0.82304,-0.0,0.227,109,2000.89,3 x 15,1850.11,2163.95
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4320.0,0.56,0.0,0.49965,0.00042,81.49898,-0.68124,0.0,0.21723,100,2159.67,5 x 4,1997.93,2334.49,-0.50035,0.00042,81.49898,-0.79547,-0.0511,0.21723,96,2009.56,9 x 6,1859.18,2172.1
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4330.0,10.56,0.002,0.49352,0.00041,81.49898,-0.71613,0.0,0.22836,87,2158.81,1 x 11,1996.0,2334.89,-0.50648,0.00041,81.49898,-0.83063,-0.96133,0.22947,107,2018.35,10 x 10,1868.38,2180.36
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4340.0,20.56,0.005,0.48739,0.00036,81.49898,-0.81374,0.0,0.25948,87,2158.07,5 x 13,1994.19,2335.41,-0.51261,0.00036,81.49898,-0.9285,-1.87546,0.26371,85,2027.26,10 x 6,1877.7,2188.75
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4350.0,30.56,0.007,0.48126,0.0003,81.49898,-0.97407,0.0,0.31061,91,2157.45,4 x 16,1992.49,2336.06,-0.51874,0.0003,81.49898,-1.0891,-2.79323,0.31995,108,2036.29,9 x 12,1887.13,2197.25
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4360.0,40.56,0.009,0.47514,0.00025,81.49898,-1.19713,0.0,0.38173,82,2156.95,10 x 15,1990.9,2336.84,-0.52486,0.00025,81.49898,-1.31241,-3.71436,0.39819,77,2045.44,3 x 18,1896.69,2205.87
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4370.0,50.56,0.012,0.46902,0.0002,81.49898,-1.4829,0.0,0.47286,96,2156.56,7 x 8,1989.42,2337.75,-0.53098,0.0002,81.49898,-1.59845,-4.63857,0.49843,86,2054.71,1 x 1,1906.36,2214.61
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4380.0,60.56,0.014,0.46291,0.00017,81.49898,-1.83139,0.0,0.58398,92,2156.3,5 x 19,1988.06,2338.78,-0.53709,0.00017,81.49898,-1.9472,-5.56558,0.62066,103,2064.1,3 x 6,1916.16,2223.46
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4390.0,70.56,0.016,0.45682,0.00014,81.49898,-2.2426,0.0,0.71511,107,2156.15,9 x 20,1986.81,2339.93,-0.54318,0.00014,81.49898,-2.35868,-6.4951,0.7649,93,2073.61,5 x 20,1926.07,2232.44
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-06,Weekly,3.55,4400.0,80.56,0.019,0.45073,0.00011,81.49898,-2.71654,0.0,0.86624,86,2156.13,3 x 8,1985.67,2341.22,-0.54927,0.00011,81.49898,-2.83288,-7.42685,0.93114,85,2083.23,4 x 8,1936.11,2241.54
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4100.0,-219.44,-0.051,0.55869,1e-05,186.08705,-6.94226,37.07864,5.05459,18,2213.34,1 x 6,2012.04,2434.78,-0.44131,1e-05,186.08705,-7.03557,-0.0,5.53611,18,1299.72,9 x 3,1169.04,1445.02
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4125.0,-194.44,-0.045,0.55205,1e-05,186.08705,-5.52116,33.08743,4.0199,15,2206.2,8 x 2,2004.34,2428.38,-0.44795,1e-05,186.08705,-5.61504,-0.0,4.39796,16,1313.35,1 x 17,1182.0,1459.29
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4150.0,-169.44,-0.039,0.5454,1e-05,186.08705,-4.27175,29.03322,3.11021,21,2199.31,6 x 16,1996.88,2422.27,-0.4546,1e-05,186.08705,-4.3662,-0.0,3.3973,17,1327.23,3 x 13,1195.21,1473.84
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4175.0,-144.44,-0.033,0.53873,2e-05,186.08705,-3.19401,24.91729,2.32553,16,2192.69,10 x 2,1989.66,2416.44,-0.46127,2e-05,186.08705,-3.28903,-0.0,2.53415,20,1341.38,9 x 4,1208.68,1488.65
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4200.0,-119.44,-0.028,0.53205,2e-05,186.08705,-2.28796,20.74098,1.66584,21,2186.34,10 x 5,1982.69,2410.9,-0.46795,2e-05,186.08705,-2.38355,-0.0,1.80849,17,1355.79,3 x 10,1222.4,1503.74
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4225.0,-94.44,-0.022,0.52535,3e-05,186.08705,-1.5536,16.50568,1.13116,16,2180.25,2 x 8,1975.97,2405.65,-0.47465,3e-05,186.08705,-1.64975,-0.0,1.22034,16,1370.47,5 x 2,1236.38,1519.1
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4250.0,-69.44,-0.016,0.51865,5e-05,186.08705,-0.99091,12.21282,0.72147,23,2174.43,6 x 12,1969.5,2400.69,-0.48135,5e-05,186.08705,-1.08763,-0.0,0.76969,17,1385.42,9 x 18,1250.63,1534.75
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4275.0,-44.44,-0.01,0.51194,9e-05,186.08705,-0.5999,7.86388,0.43678,20,2168.89,5 x 11,1963.29,2396.02,-0.48806,9e-05,186.08705,-0.6972,-0.0,0.45653,22,1400.65,10 x 2,1265.14,1550.67
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4300.0,-19.44,-0.004,0.50522,0.00014,186.08705,-0.38058,3.46037,0.2771,23,2163.62,3 x 16,1957.33,2391.66,-0.49478,0.00014,186.08705,-0.47844,-0.0,0.28088,21,1416.15,10 x 7,1279.91,1566.88
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4325.0,5.56,0.001,0.49851,0.00017,186.08705,-0.33294,0.0,0.24241,23,2158.63,6 x 14,1951.63,2387.59,-0.50149,0.00017,186.08705,-0.43137,-0.99612,0.24272,22,1431.92,6 x 7,1294.96,1583.38
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4350.0,30.56,0.007,0.49179,0.00012,186.08705,-0.45698,0.0,0.33273,22,2153.92,9 x 6,1946.19,2383.83,-0.50821,0.00012,186.08705,-0.55598,-5.50401,0.34207,22,1447.98,2 x 17,1310.28,1600.16
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4375.0,55.56,0.013,0.48508,7e-05,186.08705,-0.75271,0.0,0.54804,16,2149.49,5 x 17,1941.01,2380.37,-0.51492,7e-05,186.08705,-0.85228,-10.06165,0.57891,20,1464.32,7 x 20,1325.87,1617.23
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4400.0,80.56,0.019,0.47837,5e-05,186.08705,-1.22012,0.0,0.88835,20,2145.35,3 x 1,1936.09,2377.21,-0.52163,5e-05,186.08705,-1.32025,-14.66736,0.95326,17,1480.94,5 x 4,1341.73,1634.59
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4425.0,105.56,0.024,0.47167,3e-05,186.08705,-1.8592,0.0,1.35367,23,2141.48,9 x 15,1931.44,2374.37,-0.52833,3e-05,186.08705,-1.95991,-19.31945,1.4651,20,1497.84,10 x 18,1357.87,1652.25
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4450.0,130.56,0.03,0.46498,2e-05,186.08705,-2.66998,0.0,1.94398,20,2137.9,3 x 13,1927.05,2371.83,-0.53502,2e-05,186.08705,-2.77125,-24.01617,2.11445,20,1515.03,3 x 10,1374.29,1670.19
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4475.0,155.56,0.036,0.4583,2e-05,186.08705,-3.65243,0.0,2.65929,21,2134.61,10 x 13,1922.92,2369.6,-0.5417,2e-05,186.08705,-3.75427,-28.75576,2.90129,20,1532.51,6 x 18,1390.98,1688.43
2023-10-02 10:48:00,2023-10-02,10:48:00,SPX,4319.44,2023-10-21,Monthly,18.55,4500.0,180.56,0.042,0.45164,1e-05,186.08705,-4.80656,0.0,3.49961,19,2131.6,3 x 6,1919.06,2367.68,-0.54836,1e-05,186.08705,-4.90898,-33.53643,3.82564,15,1550.27,10 x 17,1407.95,1706.97
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4250.0,-58.98,-0.014,0.5905,0.00036,32.22546,-4.37756,2.10128,0.55463,144,2161.94,8 x 6,2026.44,2306.49,-0.4095,0.00036,32.22546,-4.49337,-0.0,0.58942,130,2079.67,7 x 11,1916.81,2256.37
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4255.0,-53.98,-0.013,0.58298,0.00041,32.22546,-3.93178,1.92885,0.49815,124,2160.9,4 x 18,2024.04,2307.02,-0.41702,0.00041,32.22546,-4.04772,-0.0,0.52729,145,2083.61,10 x 5,1921.78,2259.08
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4260.0,-48.98,-0.011,0.57542,0.00046,32.22546,-3.52546,1.75511,0.44667,104,2159.94,2 x 19,2021.71,2307.63,-0.42458,0.00046,32.22546,-3.64154,-0.0,0.47066,101,2087.63,9 x 2,1926.82,2261.85
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4265.0,-43.98,-0.01,0.56782,0.00053,32.22546,-3.15861,1.58012,0.40019,100,2159.06,9 x 17,2019.45,2308.32,-0.43218,0.00053,32.22546,-3.27482,-0.0,0.41953,136,2091.71,7 x 4,1931.95,2264.69
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4270.0,-38.98,-0.009,0.56019,0.00059,32.22546,-2.83121,1.40398,0.35871,126,2158.24,1 x 7,2017.25,2309.1,-0.43981,0.00059,32.22546,-2.94756,-0.0,0.37391,111,2095.87,5 x 10,1937.15,2267.6
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4275.0,-33.98,-0.008,0.55253,0.00067,32.22546,-2.54329,1.22675,0.32223,100,2157.51,10 x 1,2015.11,2309.96,-0.44747,0.00067,32.22546,-2.65977,-0.0,0.33378,118,2100.11,9 x 6,1942.44,2270.57
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4280.0,-28.98,-0.007,0.54484,0.00075,32.22546,-2.29482,1.04852,0.29075,140,2156.84,9 x 3,2013.05,2310.91,-0.45516,0.00075,32.22546,-2.41144,-0.0,0.29915,118,2104.42,8 x 16,1947.81,2273.61
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4285.0,-23.98,-0.006,0.53714,0.00084,32.22546,-2.08582,0.86937,0.26427,102,2156.25,10 x 19,2011.05,2311.94,-0.46286,0.00084,32.22546,-2.20257,-0.0,0.27002,140,2108.8,3 x 14,1953.26,2276.72
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4290.0,-18.98,-0.004,0.52942,0.00092,32.22546,-1.91628,0.68938,0.24279,140,2155.74,6 x 17,2009.13,2313.05,-0.47058,0.00092,32.22546,-2.03317,-0.0,0.24639,123,2113.26,9 x 3,1958.79,2279.9
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4295.0,-13.98,-0.003,0.52168,0.001,32.22546,-1.78621,0.50863,0.22631,138,2155.3,9 x 7,2007.27,2314.25,-0.47832,0.001,32.22546,-1.90323,-0.0,0.22826,147,2117.79,10 x 6,1964.41,2283.16
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4300.0,-8.98,-0.002,0.51393,0.00106,32.22546,-1.6956,0.32722,0.21483,128,2154.94,4 x 2,2005.49,2315.54,-0.48607,0.00106,32.22546,-1.81276,-0.0,0.21564,141,2122.41,7 x 5,1970.1,2286.49
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4305.0,-3.98,-0.001,0.50618,0.00111,32.22546,-1.64445,0.14523,0.20835,123,2154.66,5 x 11,2003.78,2316.9,-0.49382,0.00111,32.22546,-1.76175,-0.0,0.20851,103,2127.1,1 x 16,1975.88,2289.89
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4310.0,1.02,0.0,0.49842,0.00113,32.22546,-1.63277,0.0,0.20687,111,2154.45,9 x 9,2002.14,2318.35,-0.50158,0.00113,32.22546,-1.7502,-0.03725,0.20688,100,2131.86,1 x 16,1981.73,2293.37
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4315.0,6.02,0.001,0.49066,0.00112,32.22546,-1.66055,0.0,0.21039,107,2154.33,3 x 9,2000.58,2319.88,-0.50934,0.00112,32.22546,-1.77812,-0.22014,0.21075,113,2136.71,9 x 2,1987.67,2296.92
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4320.0,11.02,0.003,0.48291,0.00109,32.22546,-1.72779,0.0,0.21891,116,2154.27,10 x 2,1999.09,2321.5,-0.51709,0.00109,32.22546,-1.8455,-0.40335,0.22012,148,2141.63,3 x 13,1993.68,2300.55
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4325.0,16.02,0.004,0.47516,0.00103,32.22546,-1.8345,0.0,0.23243,119,2154.3,4 x 8,1997.68,2323.19,-0.52484,0.00103,32.22546,-1.95234,-0.58679,0.235,140,2146.63,8 x 18,1999.78,2304.26
2023-10-02 10:49:00,2023-10-02,10:49:00,SPX,4308.98,2023-10-03,Daily,0.55,4330.0,21.02,0.005,0.46743,0.00097,32.22546,-1.98067,0.0,0.25095,123,2154.4,1 x 17,1996.35,2324.97,-0.53257,0.00097,32.22546,-2.09865,-0.77037,0.25537,100,2151.7,5 x 5,2005.95,2308.04
